rptt_tcnt_nm,file_url,vdo_desc,file_sz,fps_cnt,row_num,resolution,tool_nm,aggrp_nm,frme_no,img_file_nm,trng_step_nm,fbctn_yr,vdo_len,lang,trng_nm,job_ymd,vdo_ttl_nm,snap_tm,trng_hr_nm,file_type_nm,file_nm,img_file_url,img_file_sn,data_type,trng_part_nm
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 팔 앞으로 뻗기,12255737,29.97,1,1920*1080,테이블,공통,146,0AUDLJ08S_00059_SC_00002.jpeg,1단계,2021,74,한국어,테이블에 팔 앞으로 뻗기,20221006,테이블에 팔 앞으로 뻗기,4.871,,mp4,0AUDLJ08S_00059.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00059/,2,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 팔 앞으로 뻗기,12255737,29.97,2,1920*1080,테이블,공통,378,0AUDLJ08S_00059_SC_00003.jpeg,1단계,2021,74,한국어,테이블에 팔 앞으로 뻗기,20221006,테이블에 팔 앞으로 뻗기,12.612,,mp4,0AUDLJ08S_00059.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00059/,3,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 팔 앞으로 뻗기,12255737,29.97,3,1920*1080,테이블,공통,436,0AUDLJ08S_00059_SC_00004.jpeg,1단계,2021,74,한국어,테이블에 팔 앞으로 뻗기,20221006,테이블에 팔 앞으로 뻗기,14.547,,mp4,0AUDLJ08S_00059.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00059/,4,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 팔 앞으로 뻗기,12255737,29.97,4,1920*1080,테이블,공통,552,0AUDLJ08S_00059_SC_00005.jpeg,1단계,2021,74,한국어,테이블에 팔 앞으로 뻗기,20221006,테이블에 팔 앞으로 뻗기,18.418,,mp4,0AUDLJ08S_00059.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00059/,5,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 팔 앞으로 뻗기,12255737,29.97,5,1920*1080,테이블,공통,610,0AUDLJ08S_00059_SC_00006.jpeg,1단계,2021,74,한국어,테이블에 팔 앞으로 뻗기,20221006,테이블에 팔 앞으로 뻗기,20.353,,mp4,0AUDLJ08S_00059.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00059/,6,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 팔 앞으로 뻗기,12255737,29.97,6,1920*1080,테이블,공통,842,0AUDLJ08S_00059_SC_00007.jpeg,1단계,2021,74,한국어,테이블에 팔 앞으로 뻗기,20221006,테이블에 팔 앞으로 뻗기,28.094,,mp4,0AUDLJ08S_00059.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00059/,7,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 팔 앞으로 뻗기,12255737,29.97,7,1920*1080,테이블,공통,900,0AUDLJ08S_00059_SC_00008.jpeg,1단계,2021,74,한국어,테이블에 팔 앞으로 뻗기,20221006,테이블에 팔 앞으로 뻗기,30.03,,mp4,0AUDLJ08S_00059.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00059/,8,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 팔 앞으로 뻗기,12255737,29.97,8,1920*1080,테이블,공통,929,0AUDLJ08S_00059_SC_00009.jpeg,1단계,2021,74,한국어,테이블에 팔 앞으로 뻗기,20221006,테이블에 팔 앞으로 뻗기,30.997,,mp4,0AUDLJ08S_00059.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00059/,9,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 팔 앞으로 뻗기,12255737,29.97,9,1920*1080,테이블,공통,958,0AUDLJ08S_00059_SC_00010.jpeg,1단계,2021,74,한국어,테이블에 팔 앞으로 뻗기,20221006,테이블에 팔 앞으로 뻗기,31.965,,mp4,0AUDLJ08S_00059.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00059/,10,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 팔 앞으로 뻗기,12255737,29.97,10,1920*1080,테이블,공통,987,0AUDLJ08S_00059_SC_00011.jpeg,1단계,2021,74,한국어,테이블에 팔 앞으로 뻗기,20221006,테이블에 팔 앞으로 뻗기,32.932,,mp4,0AUDLJ08S_00059.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00059/,11,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 팔 앞으로 뻗기,12255737,29.97,11,1920*1080,테이블,공통,1016,0AUDLJ08S_00059_SC_00012.jpeg,1단계,2021,74,한국어,테이블에 팔 앞으로 뻗기,20221006,테이블에 팔 앞으로 뻗기,33.9,,mp4,0AUDLJ08S_00059.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00059/,12,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 팔 앞으로 뻗기,12255737,29.97,12,1920*1080,테이블,공통,1190,0AUDLJ08S_00059_SC_00013.jpeg,1단계,2021,74,한국어,테이블에 팔 앞으로 뻗기,20221006,테이블에 팔 앞으로 뻗기,39.706,,mp4,0AUDLJ08S_00059.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00059/,13,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 팔 앞으로 뻗기,12255737,29.97,13,1920*1080,테이블,공통,1248,0AUDLJ08S_00059_SC_00014.jpeg,1단계,2021,74,한국어,테이블에 팔 앞으로 뻗기,20221006,테이블에 팔 앞으로 뻗기,41.641,,mp4,0AUDLJ08S_00059.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00059/,14,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 팔 앞으로 뻗기,12255737,29.97,14,1920*1080,테이블,공통,1306,0AUDLJ08S_00059_SC_00015.jpeg,1단계,2021,74,한국어,테이블에 팔 앞으로 뻗기,20221006,테이블에 팔 앞으로 뻗기,43.576,,mp4,0AUDLJ08S_00059.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00059/,15,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 팔 앞으로 뻗기,12255737,29.97,15,1920*1080,테이블,공통,1335,0AUDLJ08S_00059_SC_00016.jpeg,1단계,2021,74,한국어,테이블에 팔 앞으로 뻗기,20221006,테이블에 팔 앞으로 뻗기,44.544,,mp4,0AUDLJ08S_00059.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00059/,16,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 팔 앞으로 뻗기,12255737,29.97,16,1920*1080,테이블,공통,1625,0AUDLJ08S_00059_SC_00017.jpeg,1단계,2021,74,한국어,테이블에 팔 앞으로 뻗기,20221006,테이블에 팔 앞으로 뻗기,54.22,,mp4,0AUDLJ08S_00059.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00059/,17,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 엎드려 팔 뒤로 올리기,9657473,29.97,17,1920*1080,,공통,30,0AUDLJ08S_00060_SC_00001.jpeg,,2021,58,한국어,,20221006,테이블에 엎드려 팔 뒤로 올리기,1.001,,mp4,0AUDLJ08S_00060.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00060/,1,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 엎드려 팔 뒤로 올리기,9657473,29.97,18,1920*1080,테이블,공통,146,0AUDLJ08S_00060_SC_00002.jpeg,1단계,2021,58,한국어,테이블에 엎드려 팔 뒤로 올리기,20221006,테이블에 엎드려 팔 뒤로 올리기,4.871,,mp4,0AUDLJ08S_00060.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00060/,2,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 엎드려 팔 뒤로 올리기,9657473,29.97,19,1920*1080,테이블,공통,291,0AUDLJ08S_00060_SC_00003.jpeg,1단계,2021,58,한국어,테이블에 엎드려 팔 뒤로 올리기,20221006,테이블에 엎드려 팔 뒤로 올리기,9.709,,mp4,0AUDLJ08S_00060.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00060/,3,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 엎드려 팔 뒤로 올리기,9657473,29.97,20,1920*1080,테이블,공통,755,0AUDLJ08S_00060_SC_00004.jpeg,1단계,2021,58,한국어,테이블에 엎드려 팔 뒤로 올리기,20221006,테이블에 엎드려 팔 뒤로 올리기,25.191,,mp4,0AUDLJ08S_00060.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00060/,4,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 엎드려 팔 뒤로 올리기,9657473,29.97,21,1920*1080,테이블,공통,1074,0AUDLJ08S_00060_SC_00005.jpeg,1단계,2021,58,한국어,테이블에 엎드려 팔 뒤로 올리기,20221006,테이블에 엎드려 팔 뒤로 올리기,35.835,,mp4,0AUDLJ08S_00060.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00060/,5,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 엎드려 팔 뒤로 올리기,9657473,29.97,22,1920*1080,테이블,공통,1364,0AUDLJ08S_00060_SC_00006.jpeg,1단계,2021,58,한국어,테이블에 엎드려 팔 뒤로 올리기,20221006,테이블에 엎드려 팔 뒤로 올리기,45.512,,mp4,0AUDLJ08S_00060.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00060/,6,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 엎드려 팔 45도 벌려 들기,9780868,29.97,23,1920*1080,테이블,공통,30,0AUDLJ08S_00061_SC_00001.jpeg,1단계,2021,59,한국어,테이블에 엎드려 팔 45도 벌려 들기,20221020,테이블에 엎드려 팔 45도 벌려 들기,1.001,,mp4,0AUDLJ08S_00061.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00061/,1,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 엎드려 팔 45도 벌려 들기,9780868,29.97,24,1920*1080,테이블,공통,720,0AUDLJ08S_00061_FR_00009.jpeg,1단계,2021,59,한국어,테이블에 엎드려 팔 45도 벌려 들기,20221020,테이블에 엎드려 팔 45도 벌려 들기,24.024,3~3 초,mp4,0AUDLJ08S_00061.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00061/,2,동영상,어깨
8~12,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 엎드려 팔 45도 벌려 들기,9780868,29.97,25,1920*1080,테이블,공통,990,0AUDLJ08S_00061_FR_00012.jpeg,1단계,2021,59,한국어,테이블에 엎드려 팔 45도 벌려 들기,20221020,테이블에 엎드려 팔 45도 벌려 들기,33.033,,mp4,0AUDLJ08S_00061.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00061/,3,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 엎드려 팔 45도 벌려 들기,9780868,29.97,26,1920*1080,테이블,공통,1079,0AUDLJ08S_00061_FR_00013.jpeg,1단계,2021,59,한국어,테이블에 엎드려 팔 45도 벌려 들기,20221020,테이블에 엎드려 팔 45도 벌려 들기,36.002,,mp4,0AUDLJ08S_00061.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00061/,4,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 누워서 막대기 들어올리기,15109775,29.97,27,1920*1080,긴막대기,공통,30,0AUDLJ08S_00062_SC_00001.jpeg,1단계,2021,91,한국어,누워서 막대기 들어올리기,20221024,누워서 막대기 들어올리기,1.001,,mp4,0AUDLJ08S_00062.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00062/,1,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 누워서 막대기 들어올리기,15109775,29.97,28,1920*1080,긴막대기,공통,450,0AUDLJ08S_00062_FR_00006.jpeg,1단계,2021,91,한국어,누워서 막대기 들어올리기,20221024,누워서 막대기 들어올리기,15.015,,mp4,0AUDLJ08S_00062.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00062/,2,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 누워서 막대기 들어올리기,15109775,29.97,29,1920*1080,긴막대기,공통,810,0AUDLJ08S_00062_FR_00010.jpeg,1단계,2021,91,한국어,누워서 막대기 들어올리기,20221024,누워서 막대기 들어올리기,27.027,,mp4,0AUDLJ08S_00062.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00062/,3,동영상,어깨
3~5,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 누워서 막대기 들어올리기,15109775,29.97,30,1920*1080,긴막대기,공통,1132,0AUDLJ08S_00062_SC_00004.jpeg,1단계,2021,91,한국어,누워서 막대기 들어올리기,20221024,누워서 막대기 들어올리기,37.771,,mp4,0AUDLJ08S_00062.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00062/,4,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 누워서 막대기 들어올리기,15109775,29.97,31,1920*1080,긴막대기,공통,1654,0AUDLJ08S_00062_SC_00007.jpeg,1단계,2021,91,한국어,누워서 막대기 들어올리기,20221024,누워서 막대기 들어올리기,55.188,,mp4,0AUDLJ08S_00062.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00062/,5,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 누워서 막대기 들어올리기,15109775,29.97,32,1920*1080,긴막대기,공통,1799,0AUDLJ08S_00062_FR_00021.jpeg,1단계,2021,91,한국어,누워서 막대기 들어올리기,20221024,누워서 막대기 들어올리기,60.026,,mp4,0AUDLJ08S_00062.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00062/,6,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 등 뒤로 막대기 옆으로 밀기,13139324,29.97,33,1920*1080,긴막대기,공통,146,0AUDLJ08S_00063_SC_00002.jpeg,1단계,2021,81,한국어,등 뒤로 막대기 옆으로 밀기,20221006,등 뒤로 막대기 옆으로 밀기,4.871,,mp4,0AUDLJ08S_00063.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00063/,2,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 등 뒤로 막대기 옆으로 밀기,13139324,29.97,34,1920*1080,긴막대기,공통,320,0AUDLJ08S_00063_SC_00003.jpeg,1단계,2021,81,한국어,등 뒤로 막대기 옆으로 밀기,20221006,등 뒤로 막대기 옆으로 밀기,10.677,,mp4,0AUDLJ08S_00063.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00063/,3,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 등 뒤로 막대기 옆으로 밀기,13139324,29.97,35,1920*1080,긴막대기,공통,813,0AUDLJ08S_00063_SC_00004.jpeg,1단계,2021,81,한국어,등 뒤로 막대기 옆으로 밀기,20221006,등 뒤로 막대기 옆으로 밀기,27.127,,mp4,0AUDLJ08S_00063.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00063/,4,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 등 뒤로 막대기 옆으로 밀기,13139324,29.97,36,1920*1080,긴막대기,공통,958,0AUDLJ08S_00063_SC_00005.jpeg,1단계,2021,81,한국어,등 뒤로 막대기 옆으로 밀기,20221006,등 뒤로 막대기 옆으로 밀기,31.965,,mp4,0AUDLJ08S_00063.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00063/,5,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 등 뒤로 막대기 옆으로 밀기,13139324,29.97,37,1920*1080,긴막대기,공통,1248,0AUDLJ08S_00063_SC_00006.jpeg,1단계,2021,81,한국어,등 뒤로 막대기 옆으로 밀기,20221006,등 뒤로 막대기 옆으로 밀기,41.641,,mp4,0AUDLJ08S_00063.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00063/,6,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 몸 앞에서 막대기 옆으로 밀기,15180074,29.97,38,1920*1080,,공통,30,0AUDLJ08S_00064_SC_00001.jpeg,,2021,91,한국어,,20221006,몸 앞에서 막대기 옆으로 밀기,1.001,,mp4,0AUDLJ08S_00064.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00064/,1,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 몸 앞에서 막대기 옆으로 밀기,15180074,29.97,39,1920*1080,긴막대기,공통,146,0AUDLJ08S_00064_SC_00002.jpeg,1단계,2021,91,한국어,몸 앞에서 막대기 옆으로 밀기,20221006,몸 앞에서 막대기 옆으로 밀기,4.871,,mp4,0AUDLJ08S_00064.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00064/,2,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 몸 앞에서 막대기 옆으로 밀기,15180074,29.97,40,1920*1080,긴막대기,공통,523,0AUDLJ08S_00064_SC_00003.jpeg,1단계,2021,91,한국어,몸 앞에서 막대기 옆으로 밀기,20221006,몸 앞에서 막대기 옆으로 밀기,17.45,,mp4,0AUDLJ08S_00064.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00064/,3,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 몸 앞에서 막대기 옆으로 밀기,15180074,29.97,41,1920*1080,긴막대기,공통,726,0AUDLJ08S_00064_SC_00004.jpeg,1단계,2021,91,한국어,몸 앞에서 막대기 옆으로 밀기,20221006,몸 앞에서 막대기 옆으로 밀기,24.224,,mp4,0AUDLJ08S_00064.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00064/,4,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 몸 앞에서 막대기 옆으로 밀기,15180074,29.97,42,1920*1080,긴막대기,공통,1277,0AUDLJ08S_00064_SC_00005.jpeg,1단계,2021,91,한국어,몸 앞에서 막대기 옆으로 밀기,20221006,몸 앞에서 막대기 옆으로 밀기,42.609,,mp4,0AUDLJ08S_00064.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00064/,5,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 몸 앞에서 막대기 옆으로 밀기,15180074,29.97,43,1920*1080,긴막대기,공통,1654,0AUDLJ08S_00064_SC_00006.jpeg,1단계,2021,91,한국어,몸 앞에서 막대기 옆으로 밀기,20221006,몸 앞에서 막대기 옆으로 밀기,55.188,,mp4,0AUDLJ08S_00064.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00064/,6,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 수건을 이용한 팔 뒤로 올리기,11336650,29.97,44,1920*1080,수건,공통,30,0AUDLJ08S_00065_SC_00001.jpeg,1단계,2021,68,한국어,수건을 이용한 팔 뒤로 올리기,20221005,수건을 이용한 팔 뒤로 올리기,1.001,,mp4,0AUDLJ08S_00065.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00065/,1,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 수건을 이용한 팔 뒤로 올리기,11336650,29.97,45,1920*1080,수건,공통,146,0AUDLJ08S_00065_SC_00002.jpeg,1단계,2021,68,한국어,수건을 이용한 팔 뒤로 올리기,20221005,수건을 이용한 팔 뒤로 올리기,4.871,,mp4,0AUDLJ08S_00065.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00065/,2,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 수건을 이용한 팔 뒤로 올리기,11336650,29.97,46,1920*1080,수건,공통,450,0AUDLJ08S_00065_FR_00006.jpeg,1단계,2021,68,한국어,수건을 이용한 팔 뒤로 올리기,20221005,수건을 이용한 팔 뒤로 올리기,15.015,,mp4,0AUDLJ08S_00065.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00065/,3,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 수건을 이용한 팔 뒤로 올리기,11336650,29.97,47,1920*1080,수건,공통,630,0AUDLJ08S_00065_FR_00008.jpeg,1단계,2021,68,한국어,수건을 이용한 팔 뒤로 올리기,20221005,수건을 이용한 팔 뒤로 올리기,21.021,10~15 초,mp4,0AUDLJ08S_00065.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00065/,4,동영상,어깨
8~12,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 수건을 이용한 팔 뒤로 올리기,11336650,29.97,48,1920*1080,수건,공통,990,0AUDLJ08S_00065_FR_00012.jpeg,1단계,2021,68,한국어,수건을 이용한 팔 뒤로 올리기,20221005,수건을 이용한 팔 뒤로 올리기,33.033,,mp4,0AUDLJ08S_00065.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00065/,5,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 수건을 이용한 팔 뒤로 올리기,11336650,29.97,49,1920*1080,수건,공통,1422,0AUDLJ08S_00065_SC_00004.jpeg,1단계,2021,68,한국어,수건을 이용한 팔 뒤로 올리기,20221005,수건을 이용한 팔 뒤로 올리기,47.447,,mp4,0AUDLJ08S_00065.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00065/,6,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 벽을 이용한 팔 옆으로 올리기,17584257,29.97,50,1920*1080,,공통,30,0AUDLJ08S_00066_SC_00001.jpeg,1단계,2021,107,한국어,벽을 이용한 팔 옆으로 올리기,20221004,벽을 이용한 팔 옆으로 올리기,1.001,,mp4,0AUDLJ08S_00066.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00066/,1,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 벽을 이용한 팔 옆으로 올리기,17584257,29.97,51,1920*1080,,공통,494,0AUDLJ08S_00066_SC_00003.jpeg,1단계,2021,107,한국어,벽을 이용한 팔 옆으로 올리기,20221004,벽을 이용한 팔 옆으로 올리기,16.483,,mp4,0AUDLJ08S_00066.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00066/,2,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 벽을 이용한 팔 옆으로 올리기,17584257,29.97,52,1920*1080,,공통,720,0AUDLJ08S_00066_FR_00009.jpeg,1단계,2021,107,한국어,벽을 이용한 팔 옆으로 올리기,20221004,벽을 이용한 팔 옆으로 올리기,24.024,10~15 초,mp4,0AUDLJ08S_00066.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00066/,3,동영상,어깨
3~5,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 벽을 이용한 팔 옆으로 올리기,17584257,29.97,53,1920*1080,,공통,987,0AUDLJ08S_00066_SC_00005.jpeg,1단계,2021,107,한국어,벽을 이용한 팔 옆으로 올리기,20221004,벽을 이용한 팔 옆으로 올리기,32.932,,mp4,0AUDLJ08S_00066.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00066/,4,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 벽을 이용한 팔 옆으로 올리기,17584257,29.97,54,1920*1080,,공통,1979,0AUDLJ08S_00066_FR_00023.jpeg,1단계,2021,107,한국어,벽을 이용한 팔 옆으로 올리기,20221004,벽을 이용한 팔 옆으로 올리기,66.032,,mp4,0AUDLJ08S_00066.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00066/,5,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 벽을 이용한 팔 옆으로 올리기,17584257,29.97,55,1920*1080,,공통,2068,0AUDLJ08S_00066_FR_00024.jpeg,1단계,2021,107,한국어,벽을 이용한 팔 옆으로 올리기,20221004,벽을 이용한 팔 옆으로 올리기,69.002,,mp4,0AUDLJ08S_00066.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00066/,6,동영상,어깨
,http://openapi.kspo.or.kr/web/video/,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 벽을 이용한 팔 옆으로 올리기,17584257,29.97,56,1920*1080,,공통,2495,0AUDLJ08S_00066_SC_00011.jpeg,1단계,2021,107,한국어,벽을 이용한 팔 옆으로 올리기,20221004,벽을 이용한 팔 옆으로 올리기,83.249,,mp4,0AUDLJ08S_00066.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00066/,7,동영상,어깨
